IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
17578,Shale,Shale Gas,Woodford,16591.0,35.63129,-98.06701,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Ella 1-5H,35017242160000.0,7132.2,,Mississippian,2011-09-26,7.3,44.455,3.0,96.319,634.0,168.0,9500.0,35.0,0.0,,39.0,6158.0,54.0,86.52556799999999,0.0901999999999999,0.0,Anadarko,1.050101509951512
17579,Shale,Shale Gas,Woodford,16880.0,35.63129,-98.06701,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Ella 1-5H,35017242160000.0,7133.1,,Mississippian,2012-01-20,6.9,30.62,2.606,80.952,854.0,160.0,9500.0,19.0,0.0,,39.0,6252.0,56.0,10.823,0.08408,0.0,Anadarko,1.258219415840278
17580,Shale,Shale Gas,Woodford,17362.0,35.63129,-98.06701,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Ella 1-5H,35017242160000.0,5222.1,,Mississippian,2012-03-21,6.8,18.437999999999995,6.626,65.55,1220.0,144.0,9500.0,32.0,0.0,,39.0,6396.0,31.0,10.827000000000002,0.11464,0.0,Anadarko,1.1479589422848078
17581,Shale,Shale Gas,Woodford,17232.0,35.63129,-98.06701,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Ella 1-5H,35017242160000.0,2569.8,,Mississippian,2012-11-08,6.8,16.662,14.871,21.917,525.0,128.0,10000.0,36.0,0.0,,44.0,6468.0,31.0,9.3692,0.4886299999999999,0.0,Anadarko,5.725064030924268
17582,Shale,Shale Gas,Woodford,22553.0,35.25285,-98.21615,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Elsco 1-16H,35015231770000.0,5649.4,,Mississippian,2012-04-26,6.8,30.718,29.0,41.64,1366.0,136.0,12500.0,70.0,0.0,,34.0,8400.0,18.0,20.698,2.00557,0.0,Anadarko,1.9364637653637262
17583,Shale,Shale Gas,Woodford,18818.0,35.25285,-98.21615,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Elsco 1-16H,35015231770000.0,3817.1,,Mississippian,2012-06-27,7.2,25.767000000000003,14.0,36.458,1698.0,48.0,10000.0,6.0,0.0,,15.0,7037.0,357.549,8.346300000000001,0.9702099999999998,0.0,Anadarko,5.16491657955894
17584,Shale,Shale Gas,Woodford,24458.0,35.25285,-98.21615,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Elsco 1-16H,35015231770000.0,4910.5,,Mississippian,2012-08-08,6.8,17.532000000000004,3.0,29.75500000000001,915.0,128.0,14000.0,145.0,0.0,,29.0,9227.0,11.0,23.729,15.967700000000004,0.0,Anadarko,6.084366535690558
17604,Shale,Shale Gas,Woodford,16708.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,4545.2,,Mississippian,2011-02-18,7.2,18.5953,7.0,61.148,1220.0,80.0,9000.0,9.0,0.0,,49.0,6189.0,161.0,10.596,0.39882,0.0,Anadarko,4.611484070303242
17605,Shale,Shale Gas,Woodford,16397.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,6966.1,,Mississippian,2011-04-01,6.1,34.591,3.3,71.006,1000.0,72.0,9000.0,30.0,0.0,,15.0,6160.0,120.0,12.43,0.39447,0.0,Anadarko,1.050101509951512
17606,Shale,Shale Gas,Woodford,16580.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,4598.4,,Mississippian,2011-06-17,7.4,17.52,7.0120000000000005,29.783,1098.0,72.0,9000.0,90.0,0.0,,15.0,6193.0,112.0,12.518,2.0443900000000004,0.0,Anadarko,5.607353518337552
17607,Shale,Shale Gas,Woodford,16078.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,7245.7,,Mississippian,2011-09-26,7.3,31.952,4.0,85.018,854.0,64.0,9000.0,32.0,0.0,,19.0,6066.0,39.0,14.57,0.10602,0.0,Anadarko,1.050101509951512
17609,Shale,Shale Gas,Woodford,17183.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,3437.7,,Mississippian,2012-01-20,,32.425,30.0,100.98,1098.0,282.56800000000004,9500.0,19.0,0.0,,72.0,6440.0,24.0,37.85,3.72046,0.0,Anadarko,2.690427476203781
17610,Shale,Shale Gas,Woodford,17463.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,4094.1,,Mississippian,2012-04-26,5.4,20.791,29.0,49.958,1268.0,72.0,9500.0,29.0,0.0,,19.0,6522.0,24.0,11.1363,0.37613,0.0,Anadarko,1.311162784229573
17611,Shale,Shale Gas,Woodford,16529.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,2550.9,,Mississippian,2012-08-09,7.2,23.57,15.0,23.717,573.0,64.0,9500.0,10.0,0.0,,19.0,6290.0,58.0,8.3833,0.38997,0.0,Anadarko,9.48248716597861
17612,Shale,Shale Gas,Woodford,17407.0,35.63067,-98.09935,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Evans 1-6H,35017242140000.0,5146.9,,Mississippian,2012-12-05,7.1,22.344,4.0,53.86,622.0,56.0,10000.0,9.0,0.0,,15.0,6650.0,51.0,11.466,0.08026,0.0,Anadarko,4.513626637969947
17614,Shale,Shale Gas,Woodford,18006.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,3668.3,,Mississippian,2010-07-22,7.4,21.285400000000003,6.124,49.34,976.0,40.0,10082.0,20.139,0.0,,97.0,6720.0,91.0,17.479,2.3382300000000003,0.0,Anadarko,1.981377829307727
17615,Shale,Shale Gas,Woodford,13556.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,7336.8,,Mississippian,2010-08-11,6.9,18.8303,2.0,25.786,1342.0,120.0,7000.0,29.0,0.0,,97.0,4802.0,164.0,29.041,0.1997999999999999,0.0,Anadarko,6.483579541060325
17616,Shale,Shale Gas,Woodford,15011.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,10681.7,,Mississippian,2010-09-15,6.9,55.982000000000006,2.101,202.62,1159.0,48.0,8000.0,32.0,0.0,,10.0,5619.0,143.0,6.716100000000002,0.7185899999999998,0.0,Anadarko,2.596266109918517
17617,Shale,Shale Gas,Woodford,16969.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,5350.7,,Mississippian,2010-10-18,7.2,17.317,6.3,61.76800000000001,1403.0,48.0,9000.0,31.0,0.0,,24.0,6329.0,134.0,7.520300000000001,0.70201,0.0,Anadarko,1.7732599234189608
17619,Shale,Shale Gas,Woodford,16691.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,7743.8,,Mississippian,2010-11-19,6.5,34.084999999999994,5.0,94.516,1196.0,40.0,9000.0,22.0,0.0,,24.0,6262.0,142.0,7.809,0.6863599999999999,0.0,Anadarko,1.7092062234954004
17620,Shale,Shale Gas,Woodford,16378.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,3729.4,,Mississippian,2011-04-04,6.6,22.858,9.7,33.1,978.0,40.0,9000.0,9.0,0.0,,19.0,6191.0,141.0,7.454299999999999,0.6986,0.0,Anadarko,9.024958195910441
17621,Shale,Shale Gas,Woodford,16540.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,9452.0,,Mississippian,2011-06-17,7.6,31.743,5.3226,190.40000000000003,1073.0,40.0,9000.0,25.0,0.0,,15.0,6238.0,149.0,70.148,0.3975699999999999,0.0,Anadarko,1.9377039792113913
17622,Shale,Shale Gas,Woodford,16169.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,7042.3,,Mississippian,2011-09-20,7.0,31.952,4.0,88.292,854.0,40.0,9000.0,23.0,0.0,,19.0,6125.0,104.0,11.813,0.4127699999999999,0.0,Anadarko,1.258219415840278
17623,Shale,Shale Gas,Woodford,16480.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,6858.1,,Mississippian,2012-02-23,5.6,28.364,3.0,72.9,1098.0,40.0,9000.0,17.0,0.0,,15.0,6218.0,89.0,12.213,0.38339,0.0,Anadarko,1.258219415840278
17624,Shale,Shale Gas,Woodford,17474.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,11824.0,,Mississippian,2012-04-26,6.7,49.2,4.0,203.31,1222.0,48.0,9500.0,17.0,0.0,,15.0,6579.0,89.0,13.142,0.37652,0.0,Anadarko,9.711025385812773
17625,Shale,Shale Gas,Woodford,16036.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,4296.8,,Mississippian,2012-08-09,7.3,23.1152,7.925,52.84,769.0,32.0,9000.0,17.0,0.0,,15.0,6107.0,96.0,12.515,4.7491,0.0,Anadarko,6.309726912990045
17626,Shale,Shale Gas,Woodford,15260.0,35.67387,-98.26107,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Finch 1-21H,35017241570000.0,6197.25,,Mississippian,2012-12-05,6.9,25.128,4.9,72.37,793.0,32.0,8500.0,16.0,0.0,,10.0,5805.0,104.0,9.83,0.3706699999999999,0.0,Anadarko,1.258219415840278
17655,Shale,Shale Gas,Woodford,18424.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,3440.4,,Mississippian,2011-03-31,6.2,21.116,12.0,59.69,1464.0,201.0,10000.0,24.0,0.0,,122.0,6581.0,20.0,18.117,3.7027200000000007,0.0,Anadarko,2.690427476203781
17656,Shale,Shale Gas,Woodford,18111.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,2504.2,,Mississippian,2011-06-16,6.7,15.564999999999998,13.0,21.14,1830.0,201.0,9500.0,3.0,0.0,,73.0,6482.0,9.0,13.784299999999998,0.8638199999999999,0.0,Anadarko,11.09229467757701
17657,Shale,Shale Gas,Woodford,16687.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,3849.3,,Mississippian,2011-10-03,6.1,20.787,21.0,34.703,1342.0,24.0,9000.0,1.0,0.0,,10.0,6289.0,75.86800000000001,6.9813,0.66827,0.0,Anadarko,11.135311167707211
17658,Shale,Shale Gas,Woodford,15520.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,2666.6,,Mississippian,2012-01-16,6.9,22.568,15.0,41.163,1098.0,24.0,8500.0,3.0,0.0,,15.0,5865.0,94.963,6.628,2.06373,0.0,Anadarko,5.16491657955894
17659,Shale,Shale Gas,Woodford,16530.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,3462.8,,Mississippian,2012-04-26,6.7,23.975,13.0,54.048,1222.0,32.0,9000.0,16.0,0.0,,10.0,6237.0,147.204,6.713299999999999,2.5689999999999995,0.0,Anadarko,2.1445816712524928
17660,Shale,Shale Gas,Woodford,17113.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,8299.0,,Mississippian,2012-06-26,6.7,74.969,10.0,45.23,1661.0,24.0,9000.0,3.0,0.0,,19.0,6396.0,30.582,9.175999999999998,0.1686099999999999,0.0,Anadarko,7.859253036628677
17663,Shale,Shale Gas,Woodford,17485.0,35.50073,-98.48354,Oklahoma,Caddo,Anadarko Basin,Midcontinent,Flanigin 1-20H,35015231520000.0,8489.9,,Mississippian,2012-08-09,7.0,36.334,3.0,72.11,732.0,24.0,10000.0,2.0,0.0,,10.0,6714.0,237.62,9.281,0.7710699999999999,0.0,Anadarko,5.578852964263861
17665,Shale,Shale Gas,Woodford,23308.0,35.64547,-98.71864,Oklahoma,Custer,Anadarko Basin,Midcontinent,Frymire 1-32H,35039223750000.0,9232.8,,Mississippian,2011-09-20,7.0,40.11900000000001,18.0,67.566,1342.0,152.0,13000.0,30.0,0.0,,29.0,8713.0,24.0,25.694,0.10578,0.0,Anadarko,1.9906473476006858
17666,Shale,Shale Gas,Woodford,22588.0,35.64547,-98.71864,Oklahoma,Custer,Anadarko Basin,Midcontinent,Frymire 1-32H,35039223750000.0,6851.081891999999,,Mississippian,2012-01-16,,61.901,20.0,78.24600000000001,2074.0,310.17299999999994,12000.0,29.0,0.0,,120.0,8330.0,15.0,34.747,0.33652,0.0,Anadarko,1.311162784229573
17667,Shale,Shale Gas,Woodford,21263.0,35.64547,-98.71864,Oklahoma,Custer,Anadarko Basin,Midcontinent,Frymire 1-32H,35039223750000.0,5615.2,,Mississippian,2012-03-15,6.8,34.235,19.0,37.05,1061.0,88.0,12000.0,18.0,0.0,,19.0,8045.0,13.0,22.606,0.07577,0.0,Anadarko,1.5192806901183387
17668,Shale,Shale Gas,Woodford,21686.0,35.64547,-98.71864,Oklahoma,Custer,Anadarko Basin,Midcontinent,Frymire 1-32H,35039223750000.0,8670.6,,Mississippian,2012-04-25,6.8,38.93,10.0,33.7,1379.0,96.0,12000.0,16.0,0.0,,24.0,8149.0,12.0,22.380000000000003,0.0444399999999999,0.0,Anadarko,8.527758367641491
17669,Shale,Shale Gas,Woodford,21142.0,35.64547,-98.71864,Oklahoma,Custer,Anadarko Basin,Midcontinent,Frymire 1-32H,35039223750000.0,6818.5,,Mississippian,2012-06-26,6.5,34.693,15.0,202.19,976.0,80.0,12000.0,17.0,0.0,,19.0,9023.0,12.0,22.798,0.08129,5.8,Anadarko,1.6980290641968254
17692,Shale,Shale Gas,Woodford,15549.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,8002.1,,Mississippian,2011-06-17,7.7,37.81400000000001,8.0,65.12,1573.0,24.0,8000.0,26.0,0.0,,10.0,5789.0,119.0,9.382,0.39326,0.0,Anadarko,1.634128714469645
17693,Shale,Shale Gas,Woodford,14642.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,5279.4,,Mississippian,2011-09-21,7.5,29.597,3.0,39.98,1000.0,48.0,8000.0,47.0,0.0,,15.0,5496.0,33.0,9.977999999999998,0.0805,0.0,Anadarko,1.050101509951512
17694,Shale,Shale Gas,Woodford,11911.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,7666.25,,Mississippian,2012-01-17,7.1,37.5088,3.0,63.972,264.0,32.0,7000.0,20.0,0.0,,10.0,4582.0,443.072,19.44,2.43489,0.0,Anadarko,2.1615722632705023
17696,Shale,Shale Gas,Woodford,15351.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,4998.9,,Mississippian,2012-05-21,6.4,18.1723,8.503,51.239,1586.0,48.0,8000.0,12.0,0.0,,29.0,5676.0,234.108,7.869,0.68882,0.0,Anadarko,5.0783170186981925
17697,Shale,Shale Gas,Woodford,15341.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,8151.9,,Mississippian,2012-06-27,6.7,34.285,1.0,65.96199999999999,964.0,32.0,8500.0,22.0,0.0,,19.0,5803.0,142.6,8.177,0.6950899999999999,0.0,Anadarko,1.7092062234954004
17698,Shale,Shale Gas,Woodford,14255.0,35.5727,-98.27872,Oklahoma,Canadian,Anadarko Basin,Midcontinent,Garrison 1-29H,35017242290000.0,3569.1,,Mississippian,2012-09-20,7.2,23.65617,5.0,33.647,781.0,48.0,8000.0,12.0,0.0,,19.0,5390.0,48.55,6.405000000000001,0.3678,0.0,Anadarko,9.716808421605851
17699,Shale,Shale Gas,Woodford,18043.0,35.63075,-98.32969,Oklahoma,Blaine,Anadarko Basin,Midcontinent,Gepner 1-1H,35011234110000.0,7874.9,,Mississippian,2012-02-23,7.0,61.81500000000001,1.0,48.04600000000001,2196.0,48.0,9000.0,73.0,0.0,,15.0,6622.0,88.0,10.999,2.2678000000000003,0.0,Anadarko,-0.8463083338196397
