IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
46278,Sedimentary,Conventional Hydrocarbon,Cecil - Spiro,83228.0,35.43827,-93.48176,Arkansas,Johnson,Arkoma Basin,Midcontinent,Kettle-hut Shain,3071300290000.0,5200.3,,,1979-07-23,6.7,29.2159,531.3900000000001,1007.54567454,100.33,1000.0,44250.59,17.95,0.0,,304.16,30415.68,7139.24,287.596,3.8746,0.0,Oklahoma Platform,-17.39275360107422
50808,Sedimentary,Conventional Hydrocarbon,Mississippian,89545.0,37.86575,-97.27102,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,Kriske #1,15173001280000.0,5498.9,,Mississippian,1949-09-29,,26.641,791.5550000000001,113.0,396.4,5156.0,54040.0,178.86399999999998,0.0,,1030.0,27813.3,1336.0,190.715,20.6307,-0.1,Oklahoma Platform,-63.87615203857422
50809,Sedimentary,Conventional Hydrocarbon,Mississippian,81360.0,38.2852,-97.45289,Kansas,McPherson,Sedgwick Basin,Midcontinent,John #1,15113004790000.0,4461.6,,Mississippian,1951-05-10,7.2,21.0513,106.704,189.0,127.0,2649.0,49659.0,23.827,0.0,,900.0,27651.0,185.0,303.062,1.6874000000000002,0.0,Oklahoma Platform,35.16388702392578
50810,Sedimentary,Conventional Hydrocarbon,Arbuckle,27337.0,38.48033,-98.51953,Kansas,Barton,Cambridge Arch - Central Kansas Uplift,Midcontinent,Robb #1,15009004540000.0,3335.0,3339.0,Ordovician,1948-07-01,,16.956,61.13879999999999,323.876,293.0,1181.0,11347.0,15.642999999999995,0.0,,311.0,8331.73,5873.0,19.372,4.595999999999999,0.0,Oklahoma Platform,92.00324249267578
50814,Sedimentary,Conventional Hydrocarbon,Viola,187287.0,37.40091,-98.74814,Kansas,Barber,Sedgwick Basin,Midcontinent,Clay A #1,15007002900000.0,4310.2,,Ordovician,1948-09-03,,34.477999999999994,153.45800000000003,347.0,67.34,11141.0,114890.0,12.452,0.0,,4194.0,57576.0,518.0,484.609,1.0727,2.2,Oklahoma Platform,55.58869171142578
50816,Sedimentary,Conventional Hydrocarbon,Simpson,23449.0,37.65109,-97.12009,Kansas,Butler,Nemaha Uplift,Midcontinent,Cox B #1,15015006820000.0,3038.0,3042.0,Ordovician,1952-12-08,7.3,16.298000000000002,10.527,59.0,78.0,1560.0,13788.0,10.696,0.0,,373.0,6810.0,706.0,27.6561,2.0987,-0.1,Oklahoma Platform,27.14923858642578
50817,Sedimentary,Conventional Hydrocarbon,Simpson,31127.0,37.65109,-97.12009,Kansas,Butler,Nemaha Uplift,Midcontinent,Cox B #1,15015006820000.0,3038.0,3042.0,Ordovician,1952-08-30,7.55,17.024,114.042,51.0,193.0,1428.0,16892.0,34.978,0.0,,296.0,9941.0,2319.0,65.18199999999999,3.4348000000000005,0.0,Oklahoma Platform,6.661445617675781
50818,Sedimentary,Conventional Hydrocarbon,Burgess,117644.0,37.72881,-97.22183,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,Rowland #1,15173004220000.0,4581.0,,Pennsylvanian,1952-08-11,5.8,16.286,52.053,63.52399999999999,96.0,1176.0,71275.0,44.317,0.0,,280.0,44524.0,293.0,79.584,6.433000000000002,0.0,Oklahoma Platform,-307.52655029296875
50819,Sedimentary,Conventional Hydrocarbon,Misener,21719.0,37.72881,-97.22183,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,Rowland Perkins #1,15173004220000.0,3262.0,3269.5,Devonian,1952-06-28,8.3,6.744999999999999,15.225,23.485,356.0,658.0,12289.0,369.696,0.0,,169.0,7440.0,715.0,28.103,68.727,0.4,Oklahoma Platform,28.56354522705078
50820,Sedimentary,Conventional Hydrocarbon,Mississippian,86751.0,37.72881,-97.22183,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,Rowland Perkins #1,15173004220000.0,2941.0,2948.0,Mississippian,1952-06-24,7.5,20.027,45.247,225.0,235.0,3946.0,51963.0,13.623,0.0,,808.0,28323.0,1251.0,108.47060000000002,2.8385,-0.1,Oklahoma Platform,35.58039093017578
50821,Sedimentary,Conventional Hydrocarbon,Arbuckle,27853.0,37.72881,-97.22183,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,Rowland Perkins #1,15173004220000.0,3376.0,3379.0,Ordovician,1952-07-14,7.3,12.3022,20.617,19.0,281.0,1315.0,14893.0,266.162,0.0,,366.0,8680.0,2279.0,23.5,83.704,0.1,Oklahoma Platform,11.285224914550781
50823,Sedimentary,Conventional Hydrocarbon,Simpson,177900.0,37.16172,-98.63377,Kansas,Barber,Sedgwick Basin,Midcontinent,C. R. Smith,15007202710000.0,5222.0,,Ordovician,1961-01-26,6.4,37.3,160.413,575.02,81.0,10000.0,99100.0,30.623,825.0,,2100.0,48800.0,372.0,679.935,2.0800000000000005,0.2,Oklahoma Platform,1264.7186279296875
50824,Sedimentary,Conventional Hydrocarbon,Topeka,188000.0,38.64611,-99.35826,Kansas,Rush,Cambridge Arch - Central Kansas Uplift,Midcontinent,Joe Suppes No. 1,15165003550000.0,998.0,1048.0,Pennsylvanian,1963-04-04,7.2,22.381,297.2283999999999,345.2745,110.0,9200.0,150000.0,53.41799999999999,0.0,,2560.0,59800.0,1150.0,252.8976,9.649032,-13.1,Oklahoma Platform,-4019.932861328125
50825,Sedimentary,Conventional Hydrocarbon,Simpson,214000.0,37.08282,-97.73786,Kansas,Sumner,Sedgwick Basin,Midcontinent,John Dial No. 1,15191007650000.0,4800.0,4821.0,Ordovician,,6.5,8.482000000000001,50.791,547.684352,59.0,15300.0,129000.0,237.271,0.0,,2420.0,61700.0,420.0,279.72200000000004,76.18620969899999,0.0,Oklahoma Platform,409.10040283203125
50826,Sedimentary,Conventional Hydrocarbon,Mississippian,134000.0,37.08282,-97.73786,Kansas,Sumner,Sedgwick Basin,Midcontinent,John Dial No. 1,15191007650000.0,4440.0,4450.0,Mississippian,1962-05-25,6.5,21.125,184.0585,467.3,132.0,9120.0,80900.0,13.231,0.0,,1300.0,40400.0,1700.0,240.5758,0.8658999999999999,0.0,Oklahoma Platform,77.52912139892578
50827,Sedimentary,Conventional Hydrocarbon,Kansas City,231000.0,37.08282,-97.73786,Kansas,Sumner,Sedgwick Basin,Midcontinent,John Dial No. 1,15191007650000.0,3607.0,3619.0,Pennsylvanian,1962-05-17,7.0,39.432,53.49,717.208,78.0,16100.0,143000.0,66.994,0.0,,3050.0,68600.0,115.0,945.921,0.93667692,0.0,Oklahoma Platform,23.71076202392578
50828,Sedimentary,Conventional Hydrocarbon,Kansas City,226000.0,37.08282,-97.73786,Kansas,Sumner,Sedgwick Basin,Midcontinent,J. Dial No. 1,15191007650000.0,3706.0,3719.0,Pennsylvanian,1962-09-17,6.0,7.275,17.236,551.005,132.0,15500.0,140000.0,1127.8560000000002,0.0,,3120.0,67300.0,290.0,250.521,153.764,0.0,Oklahoma Platform,5.178535461425781
50829,Sedimentary,Conventional Hydrocarbon,Simpson,52400.0,37.89076,-98.72461,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,Kachelman #1,15185300040000.0,4189.0,4198.0,Ordovician,1965-04-02,7.0,27.1,574.452,221.401776,320.0,2980.0,30500.0,12.016,0.0,,710.0,16000.0,1900.0,317.086,0.15868,-0.1,Oklahoma Platform,-34.36052703857422
50830,Sedimentary,Conventional Hydrocarbon,Kansas City,173100.0,37.87073,-97.3304,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,A. F. Westerfield,15173005950000.0,2603.0,2609.0,Pennsylvanian,1960-04-24,3.17,18.32,474.976,726.8,131.89839999999998,28900.0,92000.0,805.4659949999999,263.0,,2100.0,21700.0,372.0,733.4,9.925,-0.7,Oklahoma Platform,1983.5906982421875
50831,Sedimentary,Conventional Hydrocarbon,Kansas City,27200.0,37.87073,-97.3304,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,A. F. Westerfield,15173005950000.0,2691.0,2694.0,Pennsylvanian,1960-04-17,7.18,24.5784,5.91613,46.121,199.0,1100.0,14600.0,32.106,160.0,,363.0,7700.0,607.0,24.421,4.513000000000001,-0.5,Oklahoma Platform,203.39288330078125
50832,Sedimentary,Conventional Hydrocarbon,Kansas City,243300.0,37.87073,-97.3304,Kansas,Sedgwick,Sedgwick Basin,Midcontinent,A. F. Westerfield,15173005950000.0,2714.0,2722.0,Pennsylvanian,,2.82,21.59,536.24,1236.9240000000002,149.63615,47000.0,122000.0,699.082,274.0,,2000.0,21100.0,164.0,4225.6,18.856,-0.1,Oklahoma Platform,3512.880615234375
50833,Sedimentary,Conventional Hydrocarbon,Arbuckle,26500.0,38.59141,-98.35772,Kansas,Ellsworth,Cambridge Arch - Central Kansas Uplift,Midcontinent,#1 Springfeldt,15053300770000.0,1484.0,1493.0,Ordovician,1965-11-07,7.2,16.336000000000002,8.713000000000001,59.80799999999999,515.0,1070.0,15500.0,11.096,0.0,,322.0,8630.0,480.0,30.689,0.4132,0.0,Oklahoma Platform,-9.635307312011719
50834,Sedimentary,Conventional Hydrocarbon,Lansing - Kansas City,148000.0,38.59141,-98.35772,Kansas,Ellsworth,Cambridge Arch - Central Kansas Uplift,Midcontinent,Conoco #1 Springfeldt,15053300770000.0,1216.0,1226.0,Pennsylvanian,1965-11-05,7.2,36.6586,363.5874,181.785,46.0,6160.0,90800.0,15.786,0.0,,2640.0,47300.0,940.0,339.763,1.1887,0.0,Oklahoma Platform,-12.645683288574219
50835,Sedimentary,Conventional Hydrocarbon,Ordovician,132400.0,37.32804,-98.0778,Kansas,Harper,Sedgwick Basin,Midcontinent,J. Titus No. 1,15077201150000.0,4716.0,,Ordovician,1960-07-07,7.13,36.812,45.034,254.776,110.0,5300.0,74800.0,11.016,625.0,,1300.0,42400.0,406.0,322.501,6.229699999999999,2.6,Oklahoma Platform,448.82989501953125
50836,Sedimentary,Conventional Hydrocarbon,Simpson,12000.0,39.73442,-96.54143,Kansas,Marshall,Nemaha Uplift,Midcontinent,W. E. Neal No. 1,15117000340000.0,1568.0,1577.0,Ordovician,1963-02-01,7.5,11.822,14.735,23.948,720.0,280.0,6060.0,7.5863,0.0,,71.0,4100.0,750.0,17.595999999999997,1.2019,0.0,Oklahoma Platform,10.439155578613281
50838,Sedimentary,Conventional Hydrocarbon,Tarkio,206400.0,38.81186,-98.7324,Kansas,Russell,Cambridge Arch - Central Kansas Uplift,Midcontinent,Bunker Hill Bank No. 3,15167000030000.0,2222.0,2264.0,,1960-10-21,4.7,4.896000000000001,253.266,543.695,24.0,12600.0,113600.0,86.61999999999999,374.0,,3700.0,51000.0,491.0,533.4530000000001,43.72,-0.8,Oklahoma Platform,1806.3367919921875
50839,Sedimentary,Conventional Hydrocarbon,Topeka,181682.0,38.59363,-98.51915,Kansas,Barton,Cambridge Arch - Central Kansas Uplift,Midcontinent,Price #1 Kraft,15009206410000.0,2760.0,2765.0,Pennsylvanian,1936-04-24,,8.981,35.387,439.459,55.863,12327.0,113057.0,239.086,0.0,,3720.0,52305.0,272.0,222.70300000000003,20.219241699,0.0,Oklahoma Platform,9.518379211425781
50840,Sedimentary,Conventional Hydrocarbon,Arbuckle,18672.0,38.55563,-98.54994,Kansas,Barton,Cambridge Arch - Central Kansas Uplift,Midcontinent,Merriam #1 Socken,15009007250000.0,3297.0,3300.0,Ordovician,1936-06-02,,20.498,5.234,64.16999999999999,389.0,627.0,10953.0,7.573,0.0,,321.0,6072.0,309.0,20.6661,1.7899999999999998,0.0,Oklahoma Platform,26.28937530517578
50841,Sedimentary,Conventional Hydrocarbon,Unknown,215829.0,38.55563,-98.54994,Kansas,Barton,Cambridge Arch - Central Kansas Uplift,Midcontinent,Merriam #1 Socken,15009007250000.0,2700.0,2769.0,,1926-06-02,,16.737000000000002,426.229,245.954,166.6,12544.0,132985.0,303.87,0.0,,4439.0,64281.0,1580.0,834.914,210.423,0.0,Oklahoma Platform,13.566230773925781
50842,Sedimentary,Conventional Hydrocarbon,Simpson,224199.0,37.08445,-98.88361,Kansas,Barber,Sedgwick Basin,Midcontinent,Southern #2 Davis,15007003690000.0,5326.0,5401.0,Ordovician,,,38.3,11.613,520.0849999999999,54.71,14225.0,138717.0,53.88900000000001,0.0,,2883.0,68253.0,120.0,341.73400000000004,4.40929692,0.0,Oklahoma Platform,5.413887023925781
50843,Sedimentary,Conventional Hydrocarbon,Simpson,174662.0,37.22528,-98.82811,Kansas,Barber,Sedgwick Basin,Midcontinent,Olson Skelly #1 Elsea,15007002030000.0,5102.0,5106.0,Ordovician,,,34.354,15.452000000000002,485.03,17.0,11189.0,107996.0,60.05799999999999,0.0,,2357.0,52847.0,256.0,291.799,0.9587,0.0,Oklahoma Platform,16.95783233642578
50844,Sedimentary,Conventional Hydrocarbon,Viola,167293.0,37.22528,-98.82811,Kansas,Barber,Sedgwick Basin,Midcontinent,Olson Skelly #1 Elsea,15007002030000.0,5005.0,,Ordovician,,,21.45,27.553000000000004,427.781,41.0,11115.0,102088.0,100.396,0.0,,1527.0,51165.0,1334.0,142.94,9.262,0.0,Oklahoma Platform,45.09943389892578
50845,Sedimentary,Conventional Hydrocarbon,Lansing,150393.0,38.11011,-98.86082,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,,15185202960000.0,3676.0,3704.0,Pennsylvanian,1950-11-09,,23.379,186.998,250.699,894.62,8431.0,92199.0,17.566000000000003,0.0,,2124.3,46537.5,206.96,357.079,0.21403,0.0,Oklahoma Platform,-26.75359344482422
50846,Sedimentary,Conventional Hydrocarbon,Lansing,153604.0,38.12249,-98.81984,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,1 Smith,15185007510000.0,3507.0,3514.0,Pennsylvanian,1950-07-09,,33.739,29.223000000000003,177.882,105.22,8055.0,95242.4,18.363,0.0,,2696.16,47456.8,48.22,242.546,8.041,0.0,Oklahoma Platform,-4.841484069824219
50848,Sedimentary,Conventional Hydrocarbon,Kanwaka,141513.0,37.33681,-96.91783,Kansas,Cowley,Nemaha Uplift,Midcontinent,Murfin - Alladdin #1 Jarvis,15035008820000.0,1435.0,1465.0,,1940-07-08,,20.595,23.495,263.622,43.56,5706.0,87120.0,100.28,0.0,,2243.34,45934.02,466.09,190.008,10.38,0.0,Oklahoma Platform,-43.35906219482422
50849,Sedimentary,Conventional Hydrocarbon,Stalnaker,121229.0,37.33681,-96.91783,Kansas,Cowley,Nemaha Uplift,Midcontinent,Murfin - Alladdin #1 Jarvis,15035008820000.0,1810.0,1915.0,,1940-07-08,,9.6729,45.826,226.76000000000005,39.74,5724.0,75072.6,405.503,0.0,,1965.42,38427.72,425.003,200.224,118.61799999999998,0.0,Oklahoma Platform,-28.51921844482422
50850,Sedimentary,Conventional Hydrocarbon,Layton,209327.0,37.33681,-96.91783,Kansas,Cowley,Nemaha Uplift,Midcontinent,Murfin Et Al #1 Jarvis,15035008820000.0,2245.0,2255.0,Pennsylvanian,1940-08-13,,14.082999999999998,50.727,372.913,68.81,10546.0,129720.0,66.127,0.0,,3455.06,65536.8,129.26600000000002,408.3960748,4.672700000000001,0.0,Oklahoma Platform,-7.932792663574219
50851,Sedimentary,Conventional Hydrocarbon,Mississippian,205255.0,37.33681,-96.91783,Kansas,Cowley,Nemaha Uplift,Midcontinent,Murfin Et Al #1 Jarvis,15035008820000.0,2930.0,2935.0,Mississippian,1940-08-13,,43.577,27.868,594.1519999999999,45.04,13849.0,127125.4,40.497,0.0,,2916.34,61198.1,120.48,459.342,0.8267,0.1,Oklahoma Platform,14.298652648925781
50852,Sedimentary,Conventional Hydrocarbon,Arbuckle,58148.0,37.33681,-96.91783,Kansas,Cowley,Nemaha Uplift,Midcontinent,Murfin Et Al #1 Jarvis,15035008820000.0,3373.0,3376.0,Ordovician,1940-08-13,,14.451,121.193,64.38199999999999,181.13,3133.0,32968.47,84.316,0.0,,524.66,18321.6,3018.9,40.302,5.730500000000001,0.0,Oklahoma Platform,-11.535331726074219
50853,Sedimentary,Conventional Hydrocarbon,Mississippian,223974.0,37.2879,-98.37348,Kansas,Barber,Sedgwick Basin,Midcontinent,Gulf No. 1 Mc Daniel,15007302380000.0,4404.0,4450.0,Mississippian,,,12.515,19.791000000000004,535.228,57.307,14484.0,138252.0,109.413,0.0,,2845.0,67880.0,513.0,192.88900000000004,11.18,0.0,Oklahoma Platform,21.40119171142578
50854,Sedimentary,Conventional Hydrocarbon,Lansing,258341.0,37.67426,-98.44715,Kansas,Kingman,Sedgwick Basin,Midcontinent,Skelley #1 Miles,15095004480000.0,3504.0,3505.0,Pennsylvanian,,,35.74499999999999,25.591,368.692,48.0,10042.0,156915.0,44.0,0.0,,2823.0,81146.0,101.0,241.713,1.00929692,-1.9,Oklahoma Platform,236.13458251953125
50855,Sedimentary,Conventional Hydrocarbon,Lansing,124502.0,37.67426,-98.44715,Kansas,Kingman,Sedgwick Basin,Midcontinent,Skelly #1 Miles,15095004480000.0,3452.0,,Pennsylvanian,1937-02-10,,44.586,45.278000000000006,217.95374738,51.0,8575.0,75826.0,18.759,0.0,,116.0,39298.0,572.0,265.298,0.8776999999999999,-0.1,Oklahoma Platform,16.29376983642578
50856,Sedimentary,Conventional Hydrocarbon,Mississippi Chat,15316.0,38.15846,-96.84707,Kansas,Marion,Sedgwick Basin,Midcontinent,Saco & Fox #1 Jolliffe,15115009400000.0,2565.0,,Mississippian,1939-05-12,,11.704999999999998,12.845,26.786,59.0,729.0,8288.0,95.3409,0.0,,229.0,4665.0,1346.0,30.335,13.785299999999998,-0.9,Oklahoma Platform,1.4219436645507812
50857,Sedimentary,Conventional Hydrocarbon,Arbuckle,49993.0,38.19556,-99.08702,Kansas,Pawnee,Cambridge Arch - Central Kansas Uplift,Midcontinent,Sunray No. 1 Brown,15145005450000.0,3877.0,3878.0,Ordovician,1949-08-26,,12.652,19.292,69.67,364.69,2296.0,30259.84,48.913,0.0,,735.61,15932.03,405.21,69.647,0.4048000000000001,0.0,Oklahoma Platform,42.72907257080078
50858,Sedimentary,Conventional Hydrocarbon,Arbuckle,50009.0,38.23582,-99.05173,Kansas,Pawnee,Cambridge Arch - Central Kansas Uplift,Midcontinent,Gulf No. 1 Bowman,15145003030000.0,3522.35,,Ordovician,1948-08-11,,17.875999999999998,25.224,105.141,422.87,2571.0,30266.07,26.694,0.0,,790.68,15542.4,415.6,97.201,2.301999999999999,0.0,Oklahoma Platform,21.70612335205078
50859,Sedimentary,Conventional Hydrocarbon,Arbuckle,31399.0,38.18921,-98.6565,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,Virginia Drlg. Co. #1 Tuperman,15185014800000.0,3637.0,3639.0,Ordovician,1943-04-22,,15.262,9.874,46.863,440.05,1333.0,17418.26,4.209,0.0,,456.39,9934.33,1817.38,40.815,2.1373,0.0,Oklahoma Platform,14.960029602050781
50860,Sedimentary,Conventional Hydrocarbon,Arbuckle,25705.0,38.24566,-98.56544,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,Virginia Drlg. Co. #1,15185004610000.0,3578.0,3580.0,Ordovician,1939-05-12,,13.1102,14.921,31.111,388.0,1243.0,13498.0,137.275,0.0,,389.0,7742.0,2343.0,25.146,20.859,-0.6,Oklahoma Platform,3.0972366333007812
50861,Sedimentary,Conventional Hydrocarbon,Florence Flint,248280.0,38.25541,-98.51977,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,L. A. Farris #1 Snider,15185014760000.0,1710.0,1720.0,,1936-02-21,,24.812,380.039,443.931,41.004,15560.0,153541.0,95.104,0.0,,5023.0,72849.0,1306.0,485.16100000000006,1.946,0.0,Oklahoma Platform,11.648262023925781
50862,Sedimentary,Conventional Hydrocarbon,Arbuckle,26381.0,38.25541,-98.51977,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,Lauck #1 Snider,15185014760000.0,3485.0,,Ordovician,1937-02-10,,22.672,19.7202,32.484,181.0,1341.0,14574.0,203.035,0.0,,460.0,7990.0,1834.0,26.997000000000003,20.1452,0.0,Oklahoma Platform,2.4602737426757812
50863,Sedimentary,Conventional Hydrocarbon,Wellington,388845.0,38.25541,-98.51977,Kansas,Stafford,Cambridge Arch - Central Kansas Uplift,Midcontinent,L. A. Farris #1 Snider,15185014760000.0,995.0,,,1936-02-21,,74.44699999999999,484.8869000000001,493.44,911.218,1117.0,224689.0,40.16,0.0,,5368.0,141881.0,15789.0,1439.0192000000002,6.45,0.0,Oklahoma Platform,-1346.5167236328125
50864,Sedimentary,Conventional Hydrocarbon,Hunton,122159.0,38.18733,-97.453,Kansas,McPherson,Sedgwick Basin,Midcontinent,Cont. #4 Wenger,15113201120000.0,3348.0,,Devonian,1939-05-12,,19.375,8.679640000000001,576.337824,224.0,9954.0,75408.0,106.14,0.0,,2047.0,33934.0,592.0,203.013,5.36414,0.0,Oklahoma Platform,30.17414093017578
50865,Sedimentary,Conventional Hydrocarbon,Chat,93928.0,38.18733,-97.453,Kansas,McPherson,Sedgwick Basin,Midcontinent,Cont. #1 Graber,15113201120000.0,3097.0,,,1934-06-08,,23.434,54.93307,231.082,106.0,3436.0,57717.0,10.794999999999998,0.0,,1064.24,31540.3,64.66,307.791,8.024919999999998,0.0,Oklahoma Platform,-23.24382781982422
50866,Sedimentary,Conventional Hydrocarbon,Hunti,62294.0,38.12643,-97.50214,Kansas,Harvey,Sedgwick Basin,Midcontinent,Imo O & G #1 Sperling,15079002130000.0,3301.0,,,1935-01-12,,14.6244,21.615,59.029,169.0,2099.0,38021.0,54.883,0.0,,667.0,21141.0,198.0,66.421,3.64135144,0.0,Oklahoma Platform,-5.016044616699219
50867,Sedimentary,Conventional Hydrocarbon,Hunton,68846.0,38.12643,-97.50214,Kansas,Harvey,Sedgwick Basin,Midcontinent,Ima O & G #1 Sperling,15079002130000.0,3309.0,,Devonian,1935-01-12,,25.6934,32.52,133.618,168.0,2355.0,41911.0,10.028,0.0,,761.0,23355.0,139.0,125.65,2.8651,0.3,Oklahoma Platform,0.15290068089962006
50868,Sedimentary,Conventional Hydrocarbon,Hunton,45116.0,38.12643,-97.50214,Kansas,Harvey,Sedgwick Basin,Midcontinent,Ino #1 Sperling,15079002130000.0,2534.0,,Devonian,1935-01-12,,27.5605,56.389,134.97457088000002,353.0,2042.0,26703.0,13.116,0.0,,618.0,14338.0,1062.0,74.598,0.1795,-0.3,Oklahoma Platform,7.882148742675781
50870,Sedimentary,Conventional Hydrocarbon,Arbuckle,38858.0,38.238,-97.64945,Kansas,McPherson,Sedgwick Basin,Midcontinent,Voshell,15113005910000.0,3395.0,,Ordovician,,,13.454000000000002,26.664,56.54,415.31,1593.0,23605.96,32.765,0.0,,390.64,12922.63,51.4,61.794,3.6973,-0.1,Oklahoma Platform,30.63629913330078
