IDUSGS,PLAYTYPE,WELLTYPE,FORMSIMPLE,TDS,LATITUDE,LONGITUDE,STATE,COUNTY,PROVINCE,REGION,WELLNAME,API,DEPTHUPPER,DEPTHLOWER,PERIOD,DATESAMPLE,PH,B,Ba,Br,HCO3,Ca,Cl,FeTot,K,Li,Mg,Na,SO4,Sr,Zn,CHARGEBAL,BASIN_CATEGORY,Predicted_Li
3555,Sedimentary,Conventional Hydrocarbon,Charles,283000.0,48.24667,-105.11306,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 97,25085600040000.0,5725.0,,Mississippian,,7.07,17.2,1.41,8.68,21.8,1100.0,185000.0,39.507,537.0,4.63,135.0,93400.0,2100.0,63.7,1.66779692,-11.9,Williston,4.63
3556,Sedimentary,Conventional Hydrocarbon,Charles,273000.0,48.23917,-105.14528,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 10 (Recollection),25085080090000.0,10894.3,,Mississippian,,6.45,88.9,3.69,96.4,9.9,3970.0,152000.0,384.183,1530.0,16.5,427.0,114000.0,477.0,287.0,136.693000076,9.8,Williston,16.5
3557,Sedimentary,Conventional Hydrocarbon,Charles,61500.0,48.2175,-105.145,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 102,25085050670000.0,7014.5,,Mississippian,,7.67,12.4,0.681,11.4,28.7,886.0,36000.0,22.189,473.0,5.7,120.0,22300.0,1530.0,47.7,0.063,-0.5,Williston,5.7
3558,Sedimentary,Conventional Hydrocarbon,Amsden,48500.0,48.195,-105.09417,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 117,25085217740000.0,5300.0,,Pennsylvanian,,7.04,44.5,0.382,14.6,26.2,751.0,27900.0,253.46875,241.0,11.0,115.0,17600.0,1780.0,30.9,135.61499999999998,-0.3,Williston,11.0
3559,Sedimentary,Conventional Hydrocarbon,Charles,61200.0,48.16333,-105.10472,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 55,25085050140000.0,5937.0,,Mississippian,,6.77,12.2,0.592,7.77,37.1,688.0,35600.0,390.1144000000001,376.0,4.94,93.6,22600.0,1710.0,35.8,119.287,-0.2,Williston,4.94
3560,Sedimentary,Conventional Hydrocarbon,Charles,60900.0,48.16333,-105.10472,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 55 (Field Duplicate),25085050140000.0,5937.0,,Mississippian,,6.77,11.6,0.6,7.71,37.1,685.0,35400.0,241.1094,376.0,4.9,93.6,22500.0,1710.0,35.4,130.56200001899998,-0.2,Williston,4.9
3561,Sedimentary,Conventional Hydrocarbon,Charles,189000.0,48.18861,-105.09417,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 100,25085050310000.0,5926.0,,Mississippian,,6.59,39.5,2.01,27.3,24.0,1650.0,114000.0,22.950000000000003,632.0,7.68,217.0,70900.0,1500.0,109.0,1.49319692,-0.7,Williston,7.68
3562,Sedimentary,Conventional Hydrocarbon,Charles,191000.0,48.18861,-105.09417,Montana,Roosevelt,Williston Basin,Rocky Mountains and Northern Great Plains,EPU 100 (Field Duplicate),25085050310000.0,5926.0,,Mississippian,,6.59,40.0,1.99,27.8,25.5,1670.0,116000.0,27.31,640.0,7.78,221.0,70800.0,1500.0,111.0,1.49319692,-1.6,Williston,7.78
3563,Shale,Tight Oil,Bakken,336580.0,47.78836,-103.44644,North Dakota,McKenzie,Williston Basin,Rocky Mountains and Northern Great Plains,Arnegard 21-26H,33053032920000.0,7157.221832,,Mississippian,,5.9,0.564,0.04509999847,1070.0,150.0,23000.0,210000.0,651.7700000000001,7800.0,0.08059999847,1400.0,88000.0,158.0,2250.0,22.70000076,-5.3,Williston,0.0806
3564,Shale,Tight Oil,Bakken,323916.0,47.86881,-104.32331,Montana,Richland,Williston Basin,Rocky Mountains and Northern Great Plains,Salsbury 24-35,25083229560000.0,8224.921832,,Mississippian,,5.8,0.489,0.03110000038,825.0,360.0,17000.0,200000.0,225.568,6600.0,0.06290000153,1400.0,94000.0,199.0,1450.0,13.39999962,-3.7,Williston,0.0629
3565,Shale,Tight Oil,Bakken,314009.0,47.86881,-104.32331,Montana,Richland,Williston Basin,Rocky Mountains and Northern Great Plains,Salsbury 24-35,25083229560000.0,8500.421832,,Mississippian,,5.8,0.493,0.0315,842.0,370.0,17000.0,190000.0,225.568,6600.0,0.06609999847,1400.0,94000.0,194.0,1440.0,13.10000038,-1.2,Williston,0.0661
3566,Shale,Tight Oil,Bakken,323490.0,47.89622,-104.36681,Montana,Richland,Williston Basin,Rocky Mountains and Northern Great Plains,State 21-28H,25083229630000.0,8401.221832,,Mississippian,,6.0,0.486,0.03429999924,805.0,200.0,17000.0,200000.0,243.625,6500.0,0.06590000153,1400.0,94000.0,213.0,1400.0,14.80000019,-3.7,Williston,0.0659
3567,Shale,Tight Oil,Bakken,323649.0,48.04208,-104.38642,Montana,Richland,Williston Basin,Rocky Mountains and Northern Great Plains,Double Bar M 24,25083229630000.0,8401.221832,,Mississippian,,5.7,0.554,0.03640000153,834.0,220.0,16000.0,200000.0,660.13,7100.0,0.05559999847,1200.0,94000.0,231.0,1460.0,18.10000038,-4.2,Williston,0.0556
3568,Shale,Tight Oil,Bakken,304011.0,48.13975,-102.60406,North Dakota,Mountrail,Williston Basin,Rocky Mountains and Northern Great Plains,Ruud 5493-42,33061008800000.0,8224.921832,,Mississippian,,6.1,0.302,0.02320000076,941.0,290.0,16000.0,190000.0,157.916,5500.0,0.0445,1500.0,84000.0,210.0,1500.0,7.300000191,-6.2,Williston,0.0445
3569,Shale,Tight Oil,Bakken,73360.0,48.19619,-102.69439,North Dakota,Mountrail,Williston Basin,Rocky Mountains and Northern Great Plains,Berry 5493-11,33061013120000.0,8185.329683999999,,Mississippian,,7.3,0.08009999847,0.005489999771,236.0,640.0,3700.0,45000.0,35.317,1400.0,0.009619999886,450.0,20000.0,496.0,351.0,0.134000003,-6.5,Williston,0.00962
3570,Shale,Tight Oil,Bakken,272121.0,48.63392,-102.54444,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Celeste 6092-43,33013016530000.0,8455.721832,,Mississippian,,6.0,0.208,0.008119999886,862.0,190.0,13000.0,170000.0,162.85920000000002,4800.0,0.03990000153,1500.0,78000.0,369.0,929.0,19.5460000191,-5.6,Williston,0.0399
3571,Shale,Tight Oil,Bakken,271059.0,48.63392,-102.54444,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Celeste 6092-43,33013016530000.0,8455.721832,,Mississippian,,6.0,0.21,0.008119999886,885.0,190.0,12000.0,170000.0,162.85920000000002,4800.0,0.04070000076,1500.0,78000.0,404.0,921.0,19.5460000191,-6.2,Williston,0.0407
3572,Shale,Tight Oil,Bakken,52096.0,48.67586,-102.59111,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Atlas 6092-13,33013015840000.0,8624.533352,,Mississippian,,6.8,0.06309999847,0.001409999967,155.0,270.0,2000.0,32000.0,725.312,1000.0,0.007099999905,320.0,15000.0,575.0,145.0,96.075000038,-6.6,Williston,0.0071
3573,Shale,Tight Oil,Bakken,52332.0,48.67586,-102.59111,North Dakota,Burke,Williston Basin,Rocky Mountains and Northern Great Plains,Atlas 6092-13,33013015840000.0,7187.933352,,Mississippian,,6.8,0.06569999695,0.001429999948,158.0,290.0,2100.0,32000.0,725.312,1100.0,0.007389999866,330.0,15000.0,579.0,141.0,82.837000038,-6.1,Williston,0.00739
3574,Sedimentary,Conventional Hydrocarbon,Ratcliffe,201173.0,48.85142,-104.12216,Montana,Sheridan,Williston Basin,Rocky Mountains and Northern Great Plains,,,6859.7982,,Mississippian,,6.1,0.2303,0.000856,240.1342,526.934,5030.0,120965.0,3.652,2039.0,0.0319,960.6,70480.0,1232.379,168.0,6.5512,0.2,Williston,0.0319
3575,Shale,Tight Oil,Bakken,316594.0,48.56169,-102.97879,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,Malcolm 1-29H,,7766.621832,,Mississippian,,5.49,0.3314,0.0207,1522.7,276.652,17540.0,197880.7,178.0,8526.0,0.0417,1424.0,89510.0,263.134,1250.0,4.142,-4.2,Williston,0.0417
3576,Shale,Tight Oil,Bakken,309270.0,48.60503,-103.05435,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,Hamlet 1-11H,,7281.421832,,Mississippian,,5.48,0.4017,0.0273,1672.5,212.9,18450.0,198634.9,223.0,6757.0,0.0552,1384.0,82070.0,366.472,1360.0,2.012,-7.7,Williston,0.0552
3577,Sedimentary,Conventional Hydrocarbon,Ratcliffe,167388.0,48.54058,-103.01268,North Dakota,Williams,Williston Basin,Rocky Mountains and Northern Great Plains,,,8839.865496,,Mississippian,,5.85,0.1337,0.00171,257.8573,392.509,7708.0,108683.6,63.43,2522.0,0.038,1419.0,45790.0,471.978,423.0,1.84062,-9.1,Williston,0.038
3578,Sedimentary,Conventional Hydrocarbon,Ratcliffe,240028.0,48.98753,-104.1041,Montana,Sheridan,Williston Basin,Rocky Mountains and Northern Great Plains,,,7680.320032,,Mississippian,,6.0,0.2107,0.00419,340.5013,316.0991,7386.0,148510.0,3.862,2528.0,0.0224,1007.0,79010.0,878.838,319.0,5.97762,-3.1,Williston,0.0224
4989,Sedimentary,Conventional Hydrocarbon,Mission Canyon,301013.0,46.09486,-102.11551,North Dakota,Adams,Williston Basin,Rocky Mountains and Northern Great Plains,Soelberg     23-7,33001000060000.0,6220.0,6310.0,Mississippian,1978-01-02,5.59,92.52,3.4790000000000005,1936.0080000000005,116.0,20942.0,188000.0,24.0,0.0,,3586.0,88000.0,345.0,967.362,2.4167568,-1.4,Williston,0.74556696
4990,Sedimentary,Conventional Hydrocarbon,Red River,304460.0,46.09486,-102.11551,North Dakota,Adams,Williston Basin,Rocky Mountains and Northern Great Plains,Soelberg     23-7,33001000060000.0,8355.0,8414.0,Ordovician,1978-01-02,5.43,45.172,122.55100000000002,1275.865,43.0,21844.0,190000.0,107.0,0.0,,2796.0,89500.0,170.0,739.7389999999999,52.14000000000001,-1.4,Williston,27.036583
4991,Sedimentary,Conventional Hydrocarbon,Tyler,292586.0,46.87682,-103.50688,North Dakota,Billings,Williston Basin,Rocky Mountains and Northern Great Plains,Medora Heath-madison Unit     01,33007000730000.0,7768.0,7710.0,Pennsylvanian,1965-03-05,6.4,31.717,119.786,411.992,85.0,15240.0,178800.0,50.192,0.0,,1280.0,96415.0,766.0,447.287,26.986,0.0,Williston,276.92722
4992,Sedimentary,Conventional Hydrocarbon,Madison,100135.0,48.93894,-100.83303,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Sveen     2,33009016280000.0,3198.0,3250.0,Mississippian,1983-11-22,6.1,26.0853,113.77900000000002,132.95999999999998,305.0,4450.0,58000.0,60.0,413.0,,595.0,34000.0,2300.0,156.688,1.5052567199999998,2.1,Williston,63.843224
4993,Sedimentary,Conventional Hydrocarbon,Madison,110199.0,48.93894,-100.83303,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Sveen     2,33009016280000.0,3198.0,3250.0,Mississippian,1983-11-22,6.12,22.367,0.2070999999999999,157.78400000000002,268.0,3870.0,66100.0,62.0,347.0,,952.0,36400.0,2200.0,71.6866,3.38325672,-1.3,Williston,53.686974
4994,Sedimentary,Conventional Hydrocarbon,Madison,123248.0,48.93894,-100.83303,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Sveen     2,33009016280000.0,3198.0,3250.0,Mississippian,1983-11-22,6.19,23.585,26.063700000000004,179.13500000000002,146.0,4840.0,71800.0,35.0,360.0,,952.0,42800.0,2300.0,114.28149999999998,2.35225672,2.7,Williston,56.50338
4995,Sedimentary,Conventional Hydrocarbon,Madison,159981.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.03,64.027,172.26546000000002,255.762756,61.0,7360.0,97000.0,7.0,1700.0,,1547.0,50800.0,1500.0,311.684,3.3115969199999995,-0.4,Williston,87.85006
4996,Sedimentary,Conventional Hydrocarbon,Madison,191282.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.52,262.2033,157.70657,371.883,165.0,5620.0,113500.0,3.0,9600.0,,1190.0,59700.0,1500.0,497.025,10.327,-0.2,Williston,46.6108
4997,Sedimentary,Conventional Hydrocarbon,Madison,180821.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.58,249.8013,277.28726000000006,363.121,201.0,5620.0,108700.0,3.0,8000.0,,1190.0,55400.0,1700.0,419.477,4.279000000000001,-1.8,Williston,86.22701
4998,Sedimentary,Conventional Hydrocarbon,Madison,191777.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.58,286.48130000000003,134.01383,494.2,207.0,5230.0,113500.0,3.0,11100.0,,1428.0,58800.0,1500.0,385.907,8.206,-0.2,Williston,21.116661
4999,Sedimentary,Conventional Hydrocarbon,Madison,177289.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.63,193.8873,177.12781,380.368,232.0,5620.0,105800.0,9.0,6000.0,,1428.0,56400.0,1800.0,395.563,7.693,-0.3,Williston,39.12252
5000,Sedimentary,Conventional Hydrocarbon,Madison,159718.0,48.69247,-100.88854,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Tvedt     44-8,33009016330000.0,3463.0,3481.0,Mississippian,1983-11-22,6.76,127.26699999999998,281.05499999999995,339.29213,92.0,7550.0,95900.0,2.0,2660.0,,714.0,51500.0,1300.0,587.9179999999999,3.067,0.2,Williston,153.81783
5001,Sedimentary,Conventional Hydrocarbon,Madison,37574.0,48.98983,-100.77784,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Cawdor Et Al     2,33009016350000.0,3060.0,3086.0,Mississippian,1983-12-19,7.64,19.4554,40.14509,56.144000000000005,177.0,1288.0,18910.0,13.543,108.0,,141.0,13000.0,3950.0,30.012,2.0191,2.0,Williston,19.327354
5002,Sedimentary,Conventional Hydrocarbon,Tyler,293582.0,46.87682,-103.50688,North Dakota,Billings,Williston Basin,Rocky Mountains and Northern Great Plains,Medora Heath-madison Unit     01,33007000730000.0,7668.0,7710.0,Pennsylvanian,1966-03-14,6.8,21.538,156.78000000000003,219.13900000000004,49.0,13080.0,179200.0,21.672,0.0,,1300.0,99129.0,824.0,495.982,23.9153,0.0,Williston,270.75143
5003,Sedimentary,Conventional Hydrocarbon,Madison,28599.0,48.98983,-100.77784,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Cawdor Et Al     2,33009016350000.0,3060.0,3086.0,Mississippian,1983-12-19,8.1,28.3345,311.156,160.91000000000005,153.0,1096.0,12550.0,25.717,73.0,,47.0,9730.0,4950.0,136.94400000000002,2.2098999999999998,2.6,Williston,40.59896
5004,Sedimentary,Conventional Hydrocarbon,Madison,159108.0,48.71767,-100.98592,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,O.m. Sveen     1,33009016510000.0,3828.0,3870.0,Mississippian,1984-06-04,7.28,80.0418,12.84851,150.9506,183.0,5720.0,91600.0,2.0,690.0,,483.0,54800.0,4911.0,215.751,5.347700000000001,0.7,Williston,164.42622
5005,Sedimentary,Conventional Hydrocarbon,Madison,159447.0,48.71767,-100.98592,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,O.m. Sveen     1,33009016510000.0,3828.0,3870.0,Mississippian,1984-06-04,7.33,20.0588,49.1134,222.8556,195.0,6290.0,93800.0,7.711,680.0,,604.0,53500.0,4165.0,221.473,6.241732000000001,-0.5,Williston,162.0395
5006,Sedimentary,Conventional Hydrocarbon,Madison,145435.0,48.71767,-100.98592,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,O.m. Sveen     1,33009016510000.0,3828.0,3870.0,Mississippian,1984-06-04,7.36,83.86600000000001,865.765,368.6,10.0,4190.0,82600.0,2.0,779.0,,1208.0,49400.0,6970.0,1301.636,3.407,0.0,Williston,234.14009
5007,Sedimentary,Conventional Hydrocarbon,Madison,159511.0,48.71767,-100.98592,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,O.m. Sveen     1,33009016510000.0,3828.0,3870.0,Mississippian,1984-06-04,8.52,69.529,5.31502,225.7616,366.0,5720.0,93800.0,1.0,640.0,,483.0,53500.0,4782.0,200.16,1.41663,-1.5,Williston,178.95943
5008,Sedimentary,Conventional Hydrocarbon,Madison,146116.0,48.71767,-100.98592,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,O.m. Sveen     1,33009016510000.0,3828.0,3870.0,Mississippian,1984-06-06,7.1,22.669,610.626,599.8,165.0,3430.0,84900.0,40.6,661.0,,966.0,49800.0,6174.0,1643.3,2.9156299999999997,-1.9,Williston,248.5063
5009,Sedimentary,Conventional Hydrocarbon,Mission Canyon,286070.0,48.69216,-101.2801,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Bengston     1-8,33009017180000.0,4290.0,4314.0,Mississippian,1985-02-07,6.14,52.047,37.7805,308.192886,110.0,7080.0,172800.0,213.0,2850.0,,1219.0,100200.0,1546.0,314.39730000000003,17.326200057,-0.2,Williston,186.28462
5010,Sedimentary,Conventional Hydrocarbon,Mission Canyon,281399.0,48.69216,-101.2801,North Dakota,Bottineau,Williston Basin,Rocky Mountains and Northern Great Plains,Bengston     1-8,33009017180000.0,4290.0,4314.0,Mississippian,1985-02-07,6.56,125.374,3.4999,227.43,342.0,6490.0,169600.0,16.0,2280.0,,1829.0,98700.0,1818.0,159.93189999999998,6.521600000000001,0.0,Williston,141.7983
